,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1670,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,0.4660715486693452,-0.14358022768347287,1
1671,0,0,0,0,1,2,1,2,0,0,0,0,0,0,1,2,0.5076514184936533,-1.1632104611516882,0
1672,1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,-1.3135468798110408,-1.081640042474231,0
1673,0,1,1,0,1,2,1,2,2,2,2,0,2,1,1,1,1.3475647889446765,1.4062577271882146,0
1674,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,3,-0.6366265990713053,-1.0408548331355023,0
1675,1,0,1,1,1,2,2,1,1,1,1,1,1,1,1,3,-1.3451475808775148,0.9576204244621997,0
1676,0,0,1,0,1,2,2,1,1,1,1,1,1,2,0,1,-1.3268524381548195,1.6101837738818576,0
1677,1,0,1,0,1,2,0,2,2,2,0,2,2,2,1,2,0.67729728737683,1.6101837738818576,0
1678,1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,-1.5064774757958301,-0.38829148371584454,0
1679,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,-0.49026545728974086,0.10113102834889882,0
1680,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0.18831801824296696,-0.22515064636093007,0
1681,0,0,1,1,1,2,0,0,2,0,2,0,0,0,1,2,-0.16095288828122092,-0.2659358556996587,1
1682,1,0,1,1,1,2,2,1,1,1,1,1,1,1,0,3,-1.2802829839515943,-0.8369287864418593,0
1683,0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,-1.4881823330731347,0.3050570750425419,0
1684,1,0,1,1,0,1,0,2,2,2,0,2,2,0,0,3,-0.20086956331255654,-1.0408548331355023,0
1685,1,0,1,1,1,2,1,2,2,0,0,2,0,0,1,1,1.0864432064480214,1.5286133552044003,0
1686,1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,-1.504814281002858,1.1207612618171143,0
1687,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,-1.3185364641899577,0.2642718657038133,0
1688,1,0,1,0,1,2,1,2,2,2,2,2,2,2,0,1,1.6486030464726669,1.6101837738818576,0
1689,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,2,-1.0041926483181887,-1.285566089167874,1
1690,1,0,1,1,1,2,0,0,2,0,2,2,0,1,1,2,0.1933076026218841,0.8760500057847425,0
1691,1,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,0.6789604821698023,-1.2039956704904167,1
1692,0,0,1,1,1,0,0,2,2,2,2,2,0,2,0,1,0.35463749754019924,1.2431168898333003,0
1693,1,0,1,1,1,2,1,0,2,0,2,0,0,2,1,2,0.6623285342400791,1.569398564543129,0
1694,0,0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,-1.4715503851434115,0.3866274937199991,0
1695,1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,0,-1.4782031643153006,0.5905535404136423,0
1696,0,0,1,1,1,2,1,0,2,2,0,2,2,1,1,1,1.2494362961593093,1.365472517849486,1
1697,0,0,1,0,1,2,1,2,0,2,0,2,2,0,1,0,1.31430089308523,-0.4698619023933018,1
1698,1,0,0,0,0,1,0,0,2,0,2,0,0,0,1,2,-0.9725919472517146,-0.877713995780588,0
1699,1,0,0,1,1,2,1,0,0,2,0,2,2,0,1,2,1.1596237773388038,-1.285566089167874,1
1700,0,1,1,0,1,2,1,0,2,2,2,0,0,0,0,2,0.8502695458459517,0.9168352151234711,0
1701,1,0,0,0,1,2,1,0,2,2,2,2,0,2,1,1,1.0897695960339664,1.487828145865672,0
1702,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,2,0.2980888745791402,-1.2039956704904167,0
1703,1,0,0,0,1,0,0,0,0,2,2,2,2,0,1,2,0.31638401730183613,-1.1632104611516882,1
1704,1,1,0,0,1,2,0,0,0,2,2,2,0,2,1,1,0.14008536924676948,-0.10279501834474424,0
1705,0,0,0,0,1,2,1,0,0,2,2,0,0,0,1,2,0.5941375477282139,-1.1224252518129596,0
1706,0,0,1,0,1,2,2,1,1,1,1,1,1,2,1,1,-1.3468107756704872,1.569398564543129,0
1707,0,0,0,0,1,2,0,0,2,0,0,0,0,1,1,2,-0.32061958840656385,-0.14358022768347287,0
1708,1,0,1,0,1,2,0,0,2,0,2,0,0,0,0,0,-0.11770982366394037,0.7944795871072853,0
1709,1,0,0,0,1,2,0,2,2,2,0,0,2,1,0,1,0.39455417257153513,1.4470429365269433,0
1710,0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,-1.5131302549677197,0.5497683310749136,0
1711,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,-0.33725153633628707,-1.0000696237967737,0
1712,1,0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,-1.5031510862098856,1.6101837738818576,0
1713,0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,-1.4964983070379965,-0.6330027397482163,0
1714,1,0,0,0,1,0,1,0,2,2,2,2,2,0,1,2,1.432387723386265,-1.2039956704904167,0
1715,0,1,0,0,1,0,1,0,2,0,0,2,0,0,1,0,0.6290646383806325,-1.2447808798291453,0
1716,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,1,0.31139443292291896,-0.9592844144580451,1
1717,0,0,0,0,0,1,0,0,2,2,0,2,2,1,1,1,-0.28236610816820046,0.7536943777685566,0
1718,0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,-1.489845527866107,-1.081640042474231,0
1719,0,0,1,0,1,2,1,0,0,0,0,2,2,0,0,2,0.9982938824204887,-1.2039956704904167,0
1720,0,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,0.975009155318876,-0.6330027397482163,0
1721,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,-0.49858143125460247,-0.10279501834474424,0
1722,1,0,0,0,1,2,0,0,2,0,2,2,0,0,1,2,0.20494996617269018,-0.062009809006015625,0
1723,0,0,0,0,1,0,0,2,0,2,2,2,2,2,0,0,0.557547262282823,0.508983121736185,0
1724,1,0,1,0,1,2,1,2,2,2,0,0,0,1,0,0,0.8170056499865053,1.2839020991720287,0
1725,1,0,0,0,1,2,0,0,0,0,0,2,0,0,1,2,-0.16760566745311006,-1.285566089167874,1
1726,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0.1567173171764927,-1.285566089167874,1
1727,1,1,1,1,1,2,1,0,2,0,0,2,2,1,0,2,1.134675855444219,1.161546471155843,0
1728,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-1.524772618518526,-1.285566089167874,0
1729,1,0,0,0,0,1,0,0,0,0,0,2,2,0,1,2,-0.6482689626221115,-0.9592844144580451,1
1730,1,0,1,1,1,2,1,2,2,2,2,2,2,2,0,0,1.6486030464726669,1.6101837738818576,0
1731,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-1.509803865381775,-1.285566089167874,1
1732,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,-0.6865224428604749,-1.0408548331355023,0
1733,0,0,1,0,1,2,1,0,2,2,2,0,0,1,1,0,0.8535959354318963,1.365472517849486,0
1735,1,0,1,1,1,0,2,1,1,1,1,1,1,0,1,0,-1.4798663591082732,0.3050570750425419,0
1736,1,0,0,0,1,2,0,0,2,2,0,0,2,0,1,0,0.21659232972349673,-0.6737879490869448,0
1737,0,0,0,0,1,0,1,0,2,0,0,2,0,0,1,0,0.7404986895097785,-1.2447808798291453,1
1738,1,0,1,0,1,2,2,1,1,1,1,1,1,2,0,1,-1.3318420225337362,1.4062577271882146,0
1739,0,0,1,0,1,0,1,2,2,2,0,2,2,1,1,0,1.3159640878782022,0.3458422843812705,0
1740,0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,1,-1.499824696623941,0.9576204244621997,0
1741,0,0,0,0,1,2,1,2,2,2,2,2,2,2,1,0,1.7151308381915598,1.6101837738818576,0
1742,0,0,1,1,1,2,1,0,0,0,0,0,2,0,1,0,0.6606653394471068,-1.2039956704904167,1
1743,0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,-1.4915087226590795,0.8760500057847425,0
1744,1,1,0,0,1,2,1,0,2,2,2,2,2,0,1,2,1.525526631792715,0.7944795871072853,0
1745,0,0,0,0,1,0,1,0,0,2,2,0,2,2,1,0,0.8253216239513669,0.7129091684298281,0
1746,1,0,0,0,1,2,1,0,0,0,2,2,0,0,1,2,0.8336375979162285,-0.7553583677644021,1
1747,1,0,1,0,1,0,0,2,0,0,0,0,0,1,0,1,-0.5384981062859381,-0.22515064636093007,0
1748,0,1,1,0,1,2,1,2,2,2,2,0,0,2,1,0,1.0548425053815471,1.6101837738818576,0
1749,1,0,0,0,1,0,0,2,2,0,0,2,2,1,1,1,0.3130576277158912,1.2023316804945716,0
1750,0,0,0,0,1,0,0,0,2,0,2,0,0,0,1,2,-0.3522202894730381,-0.8369287864418593,0
1751,0,1,0,0,1,0,0,0,0,2,2,2,2,1,0,0,0.33135277043858663,0.46819791239745634,0
1752,1,0,1,1,1,0,1,0,2,0,2,0,0,2,1,0,0.5009986393217639,0.8760500057847425,0
1753,0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,0,-1.4915087226590795,1.4470429365269433,0
1754,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-1.5131302549677197,-0.5106471117320305,0
1755,1,0,1,1,1,2,0,0,0,2,0,0,0,1,0,0,-0.3322619519573701,0.7129091684298281,0
1756,1,0,0,0,1,2,2,1,1,1,1,1,1,2,1,1,-1.3451475808775148,1.039190843139657,0
1757,1,0,1,1,1,2,1,0,2,0,0,2,0,0,1,0,0.8236584291583947,0.10113102834889882,0
1758,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,-0.6482689626221115,-1.2447808798291453,0
1759,1,0,1,1,1,2,0,2,0,2,2,0,2,2,0,3,0.3596270819191164,1.2431168898333003,0
1760,0,0,1,0,1,2,1,2,2,2,0,2,2,1,1,1,1.5222002422067704,1.039190843139657,0
1761,0,0,1,1,1,0,2,1,1,1,1,1,1,1,1,3,-1.4748767747293563,-0.22515064636093007,0
1762,0,0,1,0,1,2,1,2,2,2,2,2,2,2,1,1,1.6718877735742794,1.569398564543129,0
1763,0,0,0,0,1,0,0,0,0,2,0,0,2,1,0,1,-0.21084873207039062,1.2431168898333003,0
1764,1,0,1,0,1,2,1,0,2,2,0,0,2,0,1,0,0.9434084542524017,1.569398564543129,0
1765,0,1,0,0,1,2,1,2,2,2,0,2,2,0,1,2,1.6070231766483587,0.3458422843812705,1
1766,1,1,0,0,1,0,1,0,0,0,0,2,2,0,1,2,0.851932740638924,-0.7961435771031307,1
1767,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0.46939793825528964,-1.2447808798291453,1
1768,0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,0,-1.5147934497606919,1.4470429365269433,0
1769,1,0,1,1,1,0,0,2,0,0,0,0,0,0,1,3,-0.5368349114929658,-1.285566089167874,0
1770,1,1,0,0,1,2,1,2,0,2,2,2,2,2,1,2,1.4689780088316557,1.3246873085107573,0
1771,1,1,1,0,1,2,2,1,1,1,1,1,1,2,1,0,-1.3268524381548195,1.6101837738818576,0
1772,0,0,0,0,1,2,0,0,0,0,2,0,0,0,1,1,-0.3322619519573701,-0.18436543702220148,0
1773,1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,-1.335168412119681,1.6101837738818576,0
1774,0,0,0,0,1,0,1,2,2,0,0,2,0,0,1,2,0.8735542729475644,-1.2447808798291453,0
1775,0,0,0,1,1,0,2,1,1,1,1,1,1,1,0,0,-1.4881823330731347,-0.5922175304094877,1
1776,1,1,1,0,1,2,1,0,2,2,0,2,2,1,1,2,1.3126376982922574,1.1207612618171143,0
1777,0,1,0,0,1,2,0,0,0,0,2,0,2,0,1,2,0.038630486875457865,-0.2659358556996587,0
1778,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0.22490830368835835,-1.285566089167874,1
1779,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-1.4815295539012454,-1.1632104611516882,1
1780,1,0,1,1,1,2,0,2,2,2,2,2,2,2,1,1,0.9084813635999831,1.4470429365269433,0
1781,0,0,0,0,1,0,1,0,2,2,2,0,0,0,1,1,0.6440333915173836,0.22348665636508466,1
1782,0,1,1,0,1,2,1,2,0,2,0,2,2,1,1,0,1.3409120097727871,0.3866274937199991,0
1783,0,0,1,0,1,0,2,1,1,1,1,1,1,2,1,0,-1.5064774757958301,0.9984056338009283,0
1784,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,-1.1472274005138086,0.8760500057847425,0
1785,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0.43946043198178764,-0.8369287864418593,1
1786,0,0,1,0,1,0,0,2,2,2,0,0,0,1,1,3,-0.11272023928502345,0.46819791239745634,0
1787,1,0,1,1,1,2,0,2,2,0,0,2,0,0,1,0,0.1500645380046038,0.3866274937199991,0
1788,1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,0,-1.335168412119681,1.6101837738818576,0
1789,0,0,1,1,1,2,0,2,2,2,2,2,2,2,0,3,0.8702278833616195,1.569398564543129,0
1790,0,0,1,0,1,2,1,0,0,2,0,0,2,0,0,3,0.8236584291583947,-0.551432321070759,1
1791,0,0,1,0,1,2,0,0,0,0,2,2,2,0,1,1,0.2914360954072513,-0.38829148371584454,0
1792,0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,-1.5131302549677197,-0.10279501834474424,0
1793,1,0,0,0,1,2,2,1,1,1,1,1,1,1,0,0,-1.2869357631234835,0.10113102834889882,0
1794,0,0,0,0,1,2,1,2,0,0,0,2,2,0,1,2,1.124696686686385,-0.9184992051193165,1
1795,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.6998280012042535,-1.285566089167874,0
1796,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0.16004370676243765,-0.42907669305457313,0
1797,1,0,1,1,0,1,0,2,2,2,0,0,0,2,0,3,-0.8761266492593198,-1.0408548331355023,0
1798,0,0,0,0,0,1,0,2,2,2,2,0,2,2,1,3,-0.3921369645043737,0.14191623768762746,0
1799,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.4715503851434115,0.060345819010170214,0
1800,1,0,1,1,1,2,0,2,2,2,0,0,0,2,0,1,-0.014591746499656288,1.6101837738818576,0
1801,1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,-1.3235260485688747,0.14191623768762746,0
1802,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,0.38124861422775635,-1.285566089167874,1
1803,0,0,0,0,1,2,1,0,2,0,0,0,0,0,1,2,0.4743875226342068,-0.38829148371584454,1
1804,1,1,1,0,1,2,1,0,0,0,0,0,2,0,1,2,0.6689813134119684,-0.021224599667287014,1
1805,0,0,1,1,1,2,1,2,2,2,2,0,0,1,1,1,1.0066098563853503,1.569398564543129,0
1806,0,1,0,0,1,2,1,0,0,2,0,0,0,0,1,3,0.48104030180609575,-0.38829148371584454,0
1807,1,0,1,0,1,0,1,0,0,2,0,2,2,1,1,0,1.05650570017452,-0.6330027397482163,0
1808,1,0,0,0,1,0,0,0,0,2,2,2,2,0,1,2,0.352974302747227,-1.285566089167874,0
1809,1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,-1.5031510862098856,-0.8369287864418593,0
1810,0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,-1.4765399695223285,1.6101837738818576,0
1811,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-1.5197830341396088,-1.285566089167874,0
1812,1,1,1,0,1,2,1,0,2,0,0,2,2,2,0,0,1.1130543231355785,1.6101837738818576,0
1813,1,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0.3147208225088634,1.1207612618171143,0
1814,0,0,1,1,0,1,0,0,2,2,2,2,0,2,0,1,-0.450348782258405,1.161546471155843,0
1815,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,-0.6399529886572499,-1.081640042474231,0
1816,1,1,1,0,1,2,1,0,0,0,0,0,2,0,0,2,0.6789604821698023,-0.021224599667287014,1
1817,0,0,0,1,1,2,1,0,0,0,0,2,0,0,1,1,0.7205403519941104,-0.062009809006015625,1
1818,1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,0.2980888745791402,-0.551432321070759,1
1819,1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,-1.4831927486942178,1.6101837738818576,0
1820,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,2,-0.3555466790589825,-0.021224599667287014,0
1821,1,0,1,0,1,2,1,0,2,0,0,0,2,0,1,2,0.8569223250178412,1.3246873085107573,0
1822,0,0,1,1,0,1,0,2,0,0,0,2,2,0,1,0,-0.465317535395156,0.508983121736185,0
1823,1,0,0,0,1,2,2,1,1,1,1,1,1,1,0,2,-1.325189243361847,0.3866274937199991,0
1824,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0.33135277043858663,-1.0000696237967737,0
1825,1,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,-1.4765399695223285,-0.021224599667287014,0
1826,0,1,1,0,1,2,0,2,2,0,2,0,0,0,1,3,-0.04452925277315829,-0.42907669305457313,0
1827,1,1,1,0,0,1,0,0,0,0,0,2,2,0,1,2,-0.666564105344807,0.9984056338009283,1
1828,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,-0.5634460281805229,-1.285566089167874,0
1829,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-0.6582481313799454,-1.285566089167874,1
1830,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,-0.6615745209658901,-1.285566089167874,0
1831,1,0,0,0,1,0,1,0,0,0,2,2,2,0,1,2,1.0348841678658796,-0.34750627437711595,1
1832,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,-1.4915087226590795,-1.285566089167874,1
1833,1,1,0,0,1,2,1,0,2,0,0,0,2,0,1,2,0.8369639875021729,0.8760500057847425,0
1834,0,0,0,0,1,2,2,1,1,1,1,1,1,2,1,1,-1.3168732693969856,-1.1632104611516882,0
1835,1,0,1,1,1,2,1,2,0,2,2,2,2,2,0,0,1.4556724504878775,1.3246873085107573,1
1836,0,0,1,0,1,2,2,1,1,1,1,1,1,1,0,2,-1.350137165256432,0.9576204244621997,0
1837,1,0,0,0,1,0,0,2,0,2,0,2,2,0,1,2,0.367943055883978,0.508983121736185,0
1838,0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,-1.5031510862098856,1.569398564543129,0
1839,1,0,1,0,1,0,0,2,2,2,0,2,0,1,0,1,0.050272850426264414,1.0799760524783857,0
1840,1,0,0,0,0,1,0,0,2,2,0,0,0,1,1,0,-0.9692655576657698,1.487828145865672,0
1841,1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,-1.5330885924833875,-0.551432321070759,0
1842,0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,-1.5131302549677197,0.9168352151234711,0
1843,0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,-1.5164566445536642,0.22348665636508466,0
1844,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,-0.6432793782431946,-0.9184992051193165,1
1845,0,1,1,0,1,2,0,2,2,2,0,0,0,0,1,1,0.0851999410786831,0.5905535404136423,0
1846,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,2,-0.99088708997441,-1.2447808798291453,1
1847,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.6216578459345542,-1.285566089167874,1
1848,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-0.6565849365869731,-1.285566089167874,1
1849,1,1,0,0,0,1,0,0,2,2,0,0,2,0,1,2,-0.7181231439269492,-1.285566089167874,1
1850,1,0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,-1.489845527866107,0.5497683310749136,0
1851,0,1,0,0,1,0,0,2,2,0,0,0,0,0,1,1,-0.2574181862736156,0.22348665636508466,1
1852,0,0,1,0,1,0,0,2,0,2,2,0,0,2,0,1,-0.1992063685195843,1.3246873085107573,0
1853,0,0,1,0,1,0,1,2,0,0,0,0,0,0,1,2,0.2764673422705003,-0.551432321070759,1
1854,1,0,0,0,1,0,1,0,2,0,0,0,2,0,1,2,0.6806236769627745,0.7944795871072853,1
1855,1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,-1.511467060174747,1.569398564543129,0
1856,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,-0.6299738198994158,-1.285566089167874,1
1857,0,1,0,0,0,1,0,0,2,2,2,2,0,0,1,2,-0.4786230937389345,0.7944795871072853,0
1858,1,0,1,0,1,2,2,1,1,1,1,1,1,1,0,3,-1.3235260485688747,-1.081640042474231,0
1859,0,1,1,0,1,0,0,0,0,2,0,0,2,1,0,3,-0.13933135597258053,-0.2659358556996587,0
1860,1,1,0,0,1,2,1,0,2,0,0,2,2,1,1,2,1.134675855444219,0.6313387497523708,0
1861,0,0,1,1,1,2,1,2,0,0,2,2,2,1,1,0,1.31430089308523,1.2839020991720287,0
1862,0,0,0,0,1,0,1,0,2,0,0,2,0,0,0,2,0.6274014435876604,-1.2039956704904167,1
1863,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.6931752220323644,-1.285566089167874,0
1864,1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,-1.3567899444283211,1.6101837738818576,0
1865,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,-0.6432793782431946,-1.285566089167874,0
1866,0,0,1,1,1,2,1,2,2,0,0,0,2,0,1,2,0.9617035969750972,0.7536943777685566,0
1867,0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,-1.5031510862098856,0.3458422843812705,0
1868,0,0,1,1,1,0,0,2,2,2,0,2,0,2,1,1,0.19164440782891187,1.6101837738818576,0
1869,0,0,1,0,1,2,0,2,2,0,2,2,2,2,0,1,0.7172139624081659,0.42741270305872775,0
1870,1,0,1,0,1,2,1,2,2,2,2,2,2,2,1,1,1.6369606829218604,1.6101837738818576,0
1871,1,0,1,0,1,2,1,0,0,0,0,2,2,1,1,1,1.0082730511783224,0.5905535404136423,0
1872,1,0,0,0,1,2,0,2,2,2,2,2,2,2,0,1,0.7870681437130033,1.6101837738818576,0
1873,1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,-1.4682239955574667,-1.2039956704904167,0
1874,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0.1716860703132437,-1.285566089167874,1
1875,1,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,0.7022452092714149,-1.2447808798291453,1
1876,1,0,0,0,0,1,0,2,2,0,0,0,2,0,1,0,-0.6732168845166964,-0.2659358556996587,0
1877,1,0,1,1,1,0,0,2,0,0,0,0,2,0,1,3,-0.15596330390230376,-0.14358022768347287,0
1878,0,1,1,0,1,2,1,2,2,0,2,2,0,0,1,0,1.1845716992333886,0.10113102834889882,1
1879,1,0,0,0,1,0,0,2,2,0,0,0,0,1,0,0,-0.31396680923467446,-0.22515064636093007,0
1880,1,0,1,1,1,0,0,2,2,0,2,0,2,0,1,1,0.18000204427810534,-0.34750627437711595,0
1881,1,0,1,1,1,0,0,2,0,2,2,0,0,2,1,0,-0.14931052473041462,1.4062577271882146,0
1882,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,0.2581721995478048,-0.6737879490869448,1
1883,0,0,0,0,1,0,0,0,2,2,0,0,0,1,0,0,-0.3023244456838684,-0.38829148371584454,0
1884,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,3,-1.1239426734121958,-0.7553583677644021,0
1885,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,2,-1.4599080215926052,-1.285566089167874,1
1886,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,-0.6582481313799454,-1.285566089167874,1
1887,1,1,0,0,0,1,0,0,2,0,0,2,2,0,1,1,-0.4636543406021835,-1.1632104611516882,0
1888,1,0,0,1,1,2,0,2,2,0,0,0,2,0,1,2,0.14008536924676948,-0.6737879490869448,0
1889,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,2,-0.6965016116183088,0.5497683310749136,0
1890,1,0,0,1,1,2,0,2,2,0,2,2,2,2,1,0,0.7188771572011381,1.4470429365269433,0
1891,1,0,0,0,1,2,0,2,2,2,2,0,0,0,0,2,0.16835968072729926,0.22348665636508466,0
1892,1,1,1,0,1,0,0,0,2,0,0,0,0,0,1,0,-0.48194948332487925,-0.10279501834474424,1
1893,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,2,0.4677347434623174,-1.1224252518129596,1
1894,1,0,0,0,1,0,1,0,2,2,0,0,2,0,1,1,0.8669014937756749,-0.6330027397482163,0
1895,1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,-1.4964983070379965,-1.1632104611516882,0
1896,0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,2,-1.4881823330731347,-0.8369287864418593,0
1897,1,0,1,1,1,2,0,2,2,2,2,2,2,2,1,1,0.8552591302248684,1.6101837738818576,0
1898,1,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,0.9018285844280937,-1.2039956704904167,0
1899,1,0,0,0,1,2,1,0,2,0,2,0,2,0,1,2,0.9833251292837376,0.9576204244621997,1
1900,0,0,0,0,1,2,2,1,1,1,1,1,1,1,1,3,-1.3318420225337362,0.3458422843812705,0
1901,1,0,0,0,0,1,0,0,2,0,2,0,0,1,0,1,-0.9609495837009082,0.3050570750425419,0
1902,0,0,0,0,1,0,0,2,2,0,2,2,2,0,1,2,0.4527659903255664,-1.0408548331355023,0
1903,1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,-1.4948351122450239,1.487828145865672,0
1904,1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,-1.4715503851434115,-1.0408548331355023,0
1905,0,0,1,1,0,1,0,0,2,0,0,0,0,0,1,2,-1.1439010109278638,-1.1224252518129596,0
1906,0,0,1,1,1,2,1,2,2,2,2,2,0,2,0,1,1.3708495160462886,1.6101837738818576,0
1907,1,0,1,1,1,0,2,1,1,1,1,1,1,1,1,0,-1.4765399695223285,0.46819791239745634,0
1908,0,0,0,0,1,2,1,0,2,2,0,2,0,1,1,2,1.0182522199361563,1.3246873085107573,0
1909,0,0,0,0,1,2,0,0,0,0,2,2,0,0,0,2,-0.009602162120739602,-1.2039956704904167,0
1910,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,-0.45866475622326663,-0.34750627437711595,0
1911,0,0,0,0,1,2,1,0,2,2,0,0,0,0,1,0,0.6623285342400791,0.46819791239745634,1
1912,0,1,1,0,1,2,0,2,2,2,2,2,2,2,0,1,0.8053632864356988,1.6101837738818576,0
1913,1,0,0,0,1,0,0,2,0,0,2,0,0,0,0,2,-0.3305987571643977,-0.34750627437711595,0
1914,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,-0.465317535395156,-1.285566089167874,1
1915,1,0,1,0,1,0,2,1,1,1,1,1,1,0,1,0,-1.4782031643153006,-0.42907669305457313,0
1916,1,0,1,1,1,2,0,0,2,2,2,2,2,2,1,1,0.7005820144784427,1.5286133552044003,0
1917,1,0,1,1,1,2,0,0,0,0,0,2,0,0,0,2,-0.15097371952338684,-0.3067210650383873,0
1918,1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,-1.499824696623941,0.18270144702635607,0
1919,0,1,1,1,1,2,1,0,0,0,0,2,0,0,0,0,0.6806236769627745,-0.42907669305457313,0
